"link";"titulo";"preco";"cidade";"bairro";"adicional";"tem_quarto";"tem_area";"tem_taxa";"tem_garagem";"qtd_quarto";"taxa_condominio";"area_condominio";"cep";"garagem";"ender_completo_cep";"lat";"lon"
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/centro-rua-riachuelo-154-1104-ver-sabado-12-11-de-9-30-as-12-30-250701982";"Centro - Rua Riachuelo 154/1104 - Ver sábado(12/11) de 9:30 as 12:30";750;"Rio de Janeiro";" Centro";" 1 quarto | 34 m² | Condomínio: RS 415";TRUE;TRUE;TRUE;FALSE;1;415;34;"20230014";NA;"Rua Riachuelo, 20230014, Centro, Rio de Janeiro, RJ";-22,9154290474697;-43,1855747801102
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-terreo-1-locacao-02-quartos-suite-sala-em-iraja-tudo-novinho-250699940";"Apartamento Térreo (1ª Locação) 02 Quartos/Suíte, Sala em Irajá - Tudo Novinho";1200;"Rio de Janeiro";" Irajá";" 2 quarto | 1 vaga";TRUE;FALSE;FALSE;TRUE;2;NA;NA;"21235180";1;"Rua Ferreira Cantão, 21235180, Irajá, Rio de Janeiro, RJ";-22,8408972000763;-43,3275624064595
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-3-quartos-condominio-residencial-rossi-ideal-proximo-ao-westshopping-230947682";"Apartamento 3 quartos condomínio residencial Rossi ideal próximo ao WestShopping";800;"Rio de Janeiro";" Campo Grande";" 3 quarto | Condomínio: RS 300 | 1 vaga";TRUE;FALSE;TRUE;TRUE;3;300;NA;"23095072";1;"Estrada Guandu do Sape, 23095072, Campo Grande, Rio de Janeiro, RJ";-22,8786867849698;-43,5626174062359
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/pavuna-apartamentos-proximo-metro-250694562";"Pavuna Apartamentos próximo Metrô";700;"Rio de Janeiro";" Pavuna";" 2 quarto | 89 m²";TRUE;TRUE;FALSE;FALSE;2;NA;89;"21520002";NA;"Avenida Pastor Martin Luther King Jr, 21520002, Pavuna, Rio de Janeiro, RJ";-22,8143674995893;-43,358885670211
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-linear-com-430-metros-quadrados-de-area-total-sendo-250-metros-quadrados-constr-250693463";"Cobertura linear com 430 metros quadrados de area total, sendo 250 metros quadrados constr";2200;"Rio de Janeiro";" Pechincha";" 3 quarto | 430 m² | Condomínio: RS 800 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;800;430;"22740270";2;"Rua Caico, 22740270, Pechincha, Rio de Janeiro, RJ";-22,9255833480829;-43,3544065518348
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apartamento-conjugado-frente-rua-marques-de-pombal-222103383";"Ótimo apartamento conjugado frente Rua Marquês de Pombal";650;"Rio de Janeiro";" Centro";" 1 quarto | 24 m² | Condomínio: RS 311";TRUE;TRUE;TRUE;FALSE;1;311;24;"20230240";NA;"Rua Marquês de Pombal, 20230240, Centro, Rio de Janeiro, RJ";-22,9098626092671;-43,1942738896144
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/oportunidade-unica-locacao-leblon-250690169";"Oportunidade única -Locação Leblon";4000;"Rio de Janeiro";" Leblon";" 2 quarto | 100 m² | Condomínio: RS 1200 | 2 vagas";TRUE;TRUE;TRUE;TRUE;2;1200;100;"22450130";2;"Rua Timóteo da Costa, 22450130, Leblon, Rio de Janeiro, RJ";-22,9846010598863;-43,23074957039
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-3-quartos-amplo-e-bem-localizado-na-tijuca-250687918";"Excelente Apartamento 3 Quartos, Amplo e Bem Localizado na Tijuca";2100;"Rio de Janeiro";" Tijuca";" 3 quarto | 110 m² | Condomínio: RS 700 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;700;110;"20261130";1;"Rua Valparaíso, 20261130, Tijuca, Rio de Janeiro, RJ";-22,9243503010869;-43,2230643686275
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-de-2-quartos-campo-grande-250687008";"Apartamento de 2 quartos Campo Grande";800;"Rio de Janeiro";" Campo Grande";" 2 quarto | 70 m² | Condomínio: RS 290 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;290;70;"23059001";1;"Avenida Cesário de Melo, 23059001, Campo Grande, Rio de Janeiro, RJ";-22,9115840198864;-43,5856383210751
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/venha-morar-em-uma-cobertura-de-1-locacacao-250686807";"Venha Morar em Uma Cobertura de 1° Locaçação";1600;"Rio de Janeiro";" Madureira";" 2 quarto | 63 m² | Condomínio: RS 550 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;550;63;"21360202";1;"Avenida Ministro Edgard Romero, 21360202, Madureira, Rio de Janeiro, RJ";-22,8656449515268;-43,3347117548972
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cidade-jardim-reserva-jardim-mobiliado-238731400";"Cidade Jardim (Reserva Jardim) MOBILIADO";3500;"Rio de Janeiro";" Barra da Tijuca";" 3 quarto | 110 m² | Condomínio: RS 1300 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;1300;110;"22793081";2;"Avenida das Américas, 22793081, Barra da Tijuca, Rio de Janeiro, RJ";-23,001253829512;-43,4016757852784
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-flamengo-otima-vista-250684982";"Apartamento no Flamengo ótima vista";2070;"Rio de Janeiro";" Flamengo";" 1 quarto | 45 m² | Condomínio: RS 740";TRUE;TRUE;TRUE;FALSE;1;740;45;"22221000";NA;"Rua Silveira Martins, 22221000, Flamengo, Rio de Janeiro, RJ";-22,9249536158067;-43,1753485555167
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-250677639";"Apartamento";650;"Rio de Janeiro";" Campo Grande";" 2 quarto | 1 m² | Condomínio: RS 21500 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;2150;1;"23040640";1;"Rua Severino Ferreira da Costa, 23040640, Campo Grande, Rio de Janeiro, RJ";-22,9220435769696;-43,5469063638374
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-na-gamboa-211968767";"Apartamento na Gamboa";1300;"Rio de Janeiro";" Gamboa";" 1 quarto | 50 m² | Condomínio: RS 130";TRUE;TRUE;TRUE;FALSE;1;130;50;"20220500";NA;"Rua Leôncio de Albuquerque, 20220500, Gamboa, Rio de Janeiro, RJ";-22,8969629276694;-43,1935465778478
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-tipo-casa-c-cobertura-250671565";"Apartamento tipo casa c/ cobertura";NA;"Rio de Janeiro";" Vila da Penha";" 2 quarto | 90 m² | Condomínio: RS 0000";TRUE;TRUE;TRUE;FALSE;2;0;90;"21221410";NA;"Rua Professor Paula Aquiles, 21221410, Vila da Penha, Rio de Janeiro, RJ";-22,8479470141076;-43,3086563598423
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-ipanema-250669157";"Apto ipanema";4300;"Rio de Janeiro";" Ipanema";" 3 quarto | 110 m² | Condomínio: RS 800 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;800;110;"22410001";1;"Rua Visconde de Pirajá, 22410001, Ipanema, Rio de Janeiro, RJ";-22,9839310125115;-43,2045671410261
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-2qtos-copacabana-250667300";"Apartamento 2Qtos - Copacabana";3700;"Rio de Janeiro";" Copacabana";" 2 quarto | 75 m² | Condomínio: RS 1500";TRUE;TRUE;TRUE;FALSE;2;1500;75;"22040002";NA;"Rua Barata Ribeiro, 22040002, Copacabana, Rio de Janeiro, RJ";-22,9687744507763;-43,1854967539831
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/catete-otimo-sala-e-2-quartos-c-dependencias-250667290";"Catete - Ótimo Sala e 2 Quartos c/ Dependências";2200;"Rio de Janeiro";" Catete";" 2 quarto | 65 m² | Condomínio: RS 630";TRUE;TRUE;TRUE;FALSE;2;630;65;"22220070";NA;"Rua Artur Bernardes, 22220070, Catete, Rio de Janeiro, RJ";-22,9287967963166;-43,1786192630253
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-condominio-jacarepagua-222173472";"Apartamento condominio Jacarepaguá";800;"Rio de Janeiro";" Freguesia";" 2 quarto | 60 m² | Condomínio: RS 290 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;290;60;"22763153";1;"Estrada do Gabinal, 22763153, Freguesia (Jacarepaguá), Rio de Janeiro, RJ";-22,9521351029717;-43,3507631056528
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/flat-em-copacabana-1qto-piscina-250667115";"Flat em Copacabana 1Qto, Piscina";3000;"Rio de Janeiro";" Copacabana";" 1 quarto | 50 m² | Condomínio: RS 1000 | 1 vaga";TRUE;TRUE;TRUE;TRUE;1;1000;50;"22061000";1;"Rua Pompeu Loureiro, 22061000, Copacabana, Rio de Janeiro, RJ";-22,9739213492837;-43,1931668716491
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-na-tijuca-236839390";"Apartamento na Tijuca";1600;"Rio de Janeiro";" Tijuca";" 2 quarto | 70 m² | Condomínio: RS 450 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;450;70;"20261130";1;"Rua Valparaíso, 20261130, Tijuca, Rio de Janeiro, RJ";-22,924220580617;-43,2223170134208
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/sala-comercial-50-mts-copacabana-161271159";"Sala comercial 50 mts Copacabana";2000;"Rio de Janeiro";" Copacabana";" 1 quarto | 50 m² | Condomínio: RS 460";TRUE;TRUE;TRUE;FALSE;1;460;50;"22080010";NA;"Rua Francisco Sá, 22080010, Copacabana, Rio de Janeiro, RJ";-22,9839647789283;-43,1921695589654
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-padrao-de-qualidade-quartos-250664373";"Excelente apartamento padrão de qualidade quartos";2900;"Rio de Janeiro";" Flamengo";" 3 quarto | 110 m² | Condomínio: RS 580 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;580;110;"22250020";1;"Avenida Rui Barbosa, 22250020, Flamengo, Rio de Janeiro, RJ";-22,9437326459458;-43,1740335566032
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/temporada-estudio-ipanema-90m-da-praia-r-joaquim-nabuco-16342470";"Temporada - Estúdio Ipanema 90m da praia R Joaquim Nabuco";3600;"Rio de Janeiro";" Ipanema";" 1 quarto | 40 m²";TRUE;TRUE;FALSE;FALSE;1;NA;40;"22080060";NA;"Rua Joaquim Nabuco, 22080060, Ipanema, Rio de Janeiro, RJ";-22,9867178825393;-43,1938274566537
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-em-rua-tranquila-de-botafogo-250661441";"Quitinete em rua tranquila de Botafogo";1700;"Rio de Janeiro";" Botafogo";" 1 quarto | 25 m² | Condomínio: RS 350";TRUE;TRUE;TRUE;FALSE;1;350;25;"22260110";NA;"Rua Serafim Valandro, 22260110, Botafogo, Rio de Janeiro, RJ";-22,950907906862;-43,1932696852215
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-no-floresta-country-club-250660665";"Excelente apartamento no Floresta Country Club";2000;"Rio de Janeiro";" Jacarepaguá";" 1 quarto | 90 m² | 1 vaga";TRUE;TRUE;FALSE;TRUE;1;NA;90;"22753210";1;"Estrada Bougainville, 22753210, Jacarepaguá, Rio de Janeiro, RJ";-22,9686234041719;-43,390212334598
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitchenette-250659634";"Kitchenette";1400;"Rio de Janeiro";" Flamengo";" 1 quarto | 30 m² | Condomínio: RS 338";TRUE;TRUE;TRUE;FALSE;1;338;30;"22210080";NA;"Rua Paissandu, 22210080, Flamengo, Rio de Janeiro, RJ";-22,935101595997;-43,1783726867897
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-aconchegante-na-rua-senador-vergueiro-250656658";"Quitinete aconchegante na Rua Senador Vergueiro";1700;"Rio de Janeiro";" Flamengo";" 1 quarto | 25 m² | Condomínio: RS 350";TRUE;TRUE;TRUE;FALSE;1;350;25;"22230001";NA;"Rua Senador Vergueiro, 22230001, Flamengo, Rio de Janeiro, RJ";-22,9370212165921;-43,1759069008559
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-tranquilo-no-cosme-velho-2-quartos-250655081";"Apartamento tranquilo no Cosme Velho, 2 quartos";3000;"Rio de Janeiro";" Cosme Velho";" 2 quarto | 65 m² | Condomínio: RS 500";TRUE;TRUE;TRUE;FALSE;2;500;65;"22241170";NA;"Rua Filinto de Almeida, 22241170, Cosme Velho, Rio de Janeiro, RJ";-22,9423064525521;-43,1991690080409
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-quitinete-250654563";"Kitnet quitinete";500;"Rio de Janeiro";" Cosmos";" 1 quarto";TRUE;FALSE;FALSE;FALSE;1;NA;NA;"23060420";NA;"Rua Acaua, 23060420, Cosmos, Rio de Janeiro, RJ";-22,9078713676792;-43,6129991031491
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugase-250649926";"Alugase";NA;"Rio de Janeiro";" Lins De Vasconcelos";" 1 quarto | 40 m² | Condomínio: RS 50 | 1 vaga";TRUE;TRUE;TRUE;TRUE;1;50;40;"20710150";1;"Rua Antenor Nascentes, 20710150, Lins de Vasconcelos, Rio de Janeiro, RJ";-22,9069097622796;-43,2737086678517
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/conjugadao-dividido-copacabana-posto-6-250647974";"Conjugadão Dividido Copacabana Posto 6";1500;"Rio de Janeiro";" Copacabana";" 1 quarto | 38 m² | Condomínio: RS 550";TRUE;TRUE;TRUE;FALSE;1;550;38;"22070011";NA;"Avenida Nossa Senhora de Copacabana, 22070011, Copacabana, Rio de Janeiro, RJ";-22,9821642551746;-43,1909759703304
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinet-reformado-imperdivel-otima-localizacao-conducao-em-frente-perfeitol-221746951";"Kitinet Reformado Imperdível, ótima localização, condução em frente, perfeitol";1400;"Rio de Janeiro";" Botafogo";" 1 quarto | 40 m² | Condomínio: RS 268";TRUE;TRUE;TRUE;FALSE;1;268;40;"22260110";NA;"Rua Serafim Valandro, 22260110, Botafogo, Rio de Janeiro, RJ";-22,9513201347139;-43,1932703006756
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugue-03-quartos-02-suites-no-recreio-sem-burocracia-alugue-ja-250648463";"Alugue 03 quartos, 02 Suítes no Recreio sem burocracia Alugue já";2000;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 87 m² | Condomínio: RS 850";TRUE;TRUE;TRUE;FALSE;3;850;87;"22790669";NA;"Avenida Tim Maia, 22790669, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0035606748233;-43,4836131951254
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-duplex-luxo-melhor-ponto-na-praia-da-barra-189720899";"Cobertura duplex luxo, melhor ponto Na praia da Barra";6000;"Rio de Janeiro";" Barra da Tijuca";" 1 quarto | 107 m² | Condomínio: RS 1800 | 3 vagas";TRUE;TRUE;TRUE;TRUE;1;1800;107;"22630011";3;"Avenida Lúcio Costa, 22630011, Barra da Tijuca, Rio de Janeiro, RJ";-23,0099715258982;-43,3428757257971
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-2-suites-na-barra-221832596";"Apto. 2 suites na Barra";2500;"Rio de Janeiro";" Barra da Tijuca";" 2 quarto | 75 m² | Condomínio: RS 820 | 2 vagas";TRUE;TRUE;TRUE;TRUE;2;820;75;"22631455";2;"Avenida Afonso Arinos de Melo Franco, 22631455, Barra da Tijuca, Rio de Janeiro, RJ";-23,0061671699079;-43,3285902184529
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-sao-cristovao-2-quartos-250622321";"Apartamento em São Cristóvão, 2 quartos";1000;"Rio de Janeiro";" São Cristóvão";" 2 quarto | 50 m² | Condomínio: RS 350";TRUE;TRUE;TRUE;FALSE;2;350;50;"20921400";NA;"Rua General José Cristino, 20921400, São Cristóvão, Rio de Janeiro, RJ";-22,8946835536624;-43,2250423981649
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/temporada-128531166";"Temporada";NA;"Rio de Janeiro";" Jacarepaguá";" 2 quarto | 82 m² | 1 vaga";TRUE;TRUE;FALSE;TRUE;2;NA;82;"22783140";1;"Rua Igarapé-Açu, 22783140, Jacarepaguá, Rio de Janeiro, RJ";-22,9724322724181;-43,4112587009875
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otima-localizacao-250617411";"Ótima localização";500;"Rio de Janeiro";" Guaratiba";" 2 quarto | 62 m² | Condomínio: RS 302 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;302;62;"23035372";1;"Estrada do Magarça, 23035372, Guaratiba, Rio de Janeiro, RJ";-22,9574469979052;-43,6115352447087
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-praia-das-flechas-250616358";"Excelente apartamento - Praia das Flechas";4000;"Niterói";" Ingá";" 3 quarto | 137 m² | Condomínio: RS 1300 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;1300;137;"24210445";1;"Rua Doutor Paulo Alves, 24210445, Ingá, Niterói, RJ";-22,9034538598934;-43,1222521983371
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnete-no-recreio-250614065";"Kitnete no Recreio";700;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 1 quarto";TRUE;FALSE;FALSE;FALSE;1;NA;NA;"22795790";NA;"Rua Dois-W, 22795790, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0294177826343;-43,4734054426188
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-apartamento-250593502";"Aluguel de Apartamento";1700;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 2 quarto | Condomínio: RS 467 | 1 vaga";TRUE;FALSE;TRUE;TRUE;2;467;NA;"22780160";1;"Avenida Salvador Allende, 22780160, Barra da Tijuca, Rio de Janeiro, RJ";-22,9864990575548;-43,4150402285144
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/linda-cobertura-preco-de-apartamento-250591451";"Linda Cobertura, preço de apartamento";2700;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 175 m² | Condomínio: RS 1000 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;1000;175;"22790465";2;"Rua Professora Luiza Nogueira Gonçalves, 22790465, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0064277254036;-43,4433600296242
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/leme-250587120";"Leme";2800;"Rio de Janeiro";" Botafogo";" 1 quarto | Condomínio: RS 0";TRUE;FALSE;TRUE;FALSE;1;0;NA;"22290080";NA;"Rua General Goes Monteiro, 22290080, Botafogo, Rio de Janeiro, RJ";-22,9560148311242;-43,1795893418551
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-blue-land-mobiliado-transporte-clube-na-praia-lazer-seguranca-250585675";"Excelente Apartamento Blue Land. Mobiliado Transporte Clube na Praia Lazer Segurança";1800;"Rio de Janeiro";" Barra da Tijuca";" 2 quarto | 70 m² | 1 vaga";TRUE;TRUE;FALSE;TRUE;2;NA;70;"22793329";1;"Rua César Lattes, 22793329, Barra da Tijuca, Rio de Janeiro, RJ";-23,0016496269792;-43,4245056678326
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/maravilhoso-2-quartos-vista-mar-em-copacabana-218952178";"Maravilhoso 2 quartos vista mar em Copacabana";3800;"Rio de Janeiro";" Copacabana";" 2 quarto | 100 m² | Condomínio: RS 800 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;800;100;"22020010";1;"Rua Belfort Roxo, 22020010, Copacabana, Rio de Janeiro, RJ";-22,963416781417;-43,1755409946194
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otima-kitnet-220163468";"Ótima kitnet";600;"Rio de Janeiro";" Campo Grande";" 1 quarto | 50 m²";TRUE;TRUE;FALSE;FALSE;1;NA;50;"23042330";NA;"Rua Mangueiral, 23042330, Campo Grande, Rio de Janeiro, RJ";-22,9192741905769;-43,5551920851371
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/ilha-otima-localizacao-218950217";"Ilha ótima localização";1790;"Rio de Janeiro";" Ribeira";" 2 quarto | 80 m² | Condomínio: RS 500 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;500;80;"21930130";1;"Rua Maldonado, 21930130, Ribeira, Rio de Janeiro, RJ";-22,8254501355688;-43,1705224715763
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aconchegante-loft-apartamento-p-temporada-no-rio-de-janeiro-87729386";"Aconchegante Loft/apartamento p/ temporada no Rio de Janeiro";135;"Rio de Janeiro";" Glória";" 1 quarto | 44 m²";TRUE;TRUE;FALSE;FALSE;1;NA;44;"20241150";NA;"Rua Benjamim Constant, 20241150, Glória, Rio de Janeiro, RJ";-22,9206537866905;-43,1789386804317
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-leme-2-quartos-168110761";"Apartamento no Leme, 2 quartos";2900;"Rio de Janeiro";" Leme";" 2 quarto | 71 m² | Condomínio: RS 646";TRUE;TRUE;TRUE;FALSE;2;646;71;"22010010";NA;"Rua Gustavo Sampaio, 22010010, Leme, Rio de Janeiro, RJ";-22,9619625677973;-43,1697970791569
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/flat-na-barra-da-tijuca-com-infranestrutura-250562680";"Flat na Barra da Tijuca com infranestrutura";3800;"Rio de Janeiro";" Barra da Tijuca";" 1 quarto | Condomínio: RS 1000 | 1 vaga";TRUE;FALSE;TRUE;TRUE;1;1000;NA;"22630012";1;"Avenida Lúcio Costa, 22630012, Barra da Tijuca, Rio de Janeiro, RJ";-23,0101059635518;-43,3575646992488
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/tipo-quitinete-centro-freguesia-230798159";"Tipo Quitinete - Centro Freguesia";850;"Rio de Janeiro";" Freguesia";" 1 quarto | 39 m²";TRUE;TRUE;FALSE;FALSE;1;NA;39;"22745310";NA;"Rua Firmino do Amaral, 22745310, Freguesia (Jacarepaguá), Rio de Janeiro, RJ";-22,9356891265327;-43,3440127583691
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/lindo-apartamento-mobiliado-e-com-utensilios-domesticos-250553087";"Lindo Apartamento Mobiliado e com utensílios domésticos";1300;"Rio de Janeiro";" Curicica";" 2 quarto | 65 m² | Condomínio: RS 360 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;360;65;"22783115";1;"Estrada dos Bandeirantes, 22783115, Jacarepaguá, Rio de Janeiro, RJ";-22,9666649381619;-43,4114018048114
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-de-dois-quartos-250552891";"Apartamento de dois quartos";800;"Rio de Janeiro";" Pedra De Guaratiba";" 2 quarto | 40 m² | Condomínio: RS 35 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;35;40;"23027170";1;"Rua Ricardo Marante, 23027170, Pedra de Guaratiba, Rio de Janeiro, RJ";-22,9996122195543;-43,6396224454471
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/lindo-apartamento-2-qts-mobiliado-e-com-utensilios-domesticos-250550812";"Lindo Apartamento 2 qts Mobiliado e com utensílios domésticos";1300;"Rio de Janeiro";" Curicica";" 2 quarto | 65 m² | Condomínio: RS 360 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;360;65;"22783115";1;"Estrada dos Bandeirantes, 22783115, Jacarepaguá, Rio de Janeiro, RJ";-22,9659790493987;-43,4105778550911
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-paciencia-cosmos-2-quartos-sala-cozinha-area-de-servico-e-banheiro-218653219";"Apartamento em Paciência/ Cosmos 2 quartos, sala, cozinha, área de serviço e banheiro";800;"Rio de Janeiro";" Paciência";" 2 quarto";TRUE;FALSE;FALSE;FALSE;2;NA;NA;"23060371";NA;"Estrada da Paciência, 23060371, Paciência, Rio de Janeiro, RJ";-22,8937279005651;-43,6217498446177
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-2-quartos-praca-cetel-250543890";"Apto. 2 quartos Praça Cetel";1100;"Rio de Janeiro";" Vila da Penha";" 2 quarto";TRUE;FALSE;FALSE;FALSE;2;NA;NA;"21221360";NA;"Rua Professor Artur Thire, 21221360, Vila da Penha, Rio de Janeiro, RJ";-22,8416633345621;-43,3117049267937
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vizinho-a-estacao-do-metro-250530434";"Vizinho a estação do metrô";2300;"Rio de Janeiro";" Tijuca";" 3 quarto | 111 m² | Condomínio: RS 550";TRUE;TRUE;TRUE;FALSE;3;550;111;"20520052";NA;"Rua Conde de Bonfim, 20520052, Tijuca, Rio de Janeiro, RJ";-22,9323630143075;-43,2409602719313
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/conjugado-no-flamengo-250522402";"Conjugado no flamengo";1400;"Rio de Janeiro";" Flamengo";" 2 quarto | 30 m² | Condomínio: RS 338";TRUE;TRUE;TRUE;FALSE;2;338;30;"22210080";NA;"Rua Paissandu, 22210080, Flamengo, Rio de Janeiro, RJ";-22,9351525759331;-43,1789211688139
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/conjugado-em-botafogo-250522329";"Conjugado em Botafogo";980;"Rio de Janeiro";" Botafogo";" 1 quarto | 25 m² | Condomínio: RS 480";TRUE;TRUE;TRUE;FALSE;1;480;25;"22250040";NA;"Praia de Botafogo, 22250040, Botafogo, Rio de Janeiro, RJ";-22,9461153652744;-43,1824362330104
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-02-quartos-sala-cozinha-etc-em-iraja-rs-780-00-250518849";"Apartamento 02 Quartos, Sala, Cozinha etc. em Irajá (RS 780,00)";780;"Rio de Janeiro";" Irajá";" 2 quarto";TRUE;FALSE;FALSE;FALSE;2;NA;NA;"21235150";NA;"Rua Calmon Cabral, 21235150, Irajá, Rio de Janeiro, RJ";-22,8417362672869;-43,324507378937
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-duplex-250518042";"Cobertura duplex";2700;"Rio de Janeiro";" Jacarepaguá";" 2 quarto | 150 m² | Condomínio: RS 750 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;750;150;"22775120";1;"Rua Francisco de Paula, 22775120, Jacarepaguá, Rio de Janeiro, RJ";-22,9678180703552;-43,39506108517
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-quitinete-centro-de-niteroi-209792483";"Apartamento - Quitinete - Centro de Niterói -";550;"Niterói";" Centro";" 1 quarto | 29 m² | Condomínio: RS 240";TRUE;TRUE;TRUE;FALSE;1;240;29;"24020072";NA;"Avenida Ernani do Amaral Peixoto, 24020072, Centro, Niterói, RJ";-22,893818784348;-43,1218528068291
